Amazon_Name,Amazon_Synonyms,Amazon_SalesPrice,Amazon_OriginalPrice,Amazon_Availability,Amazon_Rating,Amazon_ProductLink,Amazon_ImageLink,Flipkart_Name,Flipkart_Synonyms,Flipkart_SalesPrice,Flipkart_OriginalPrice,Flipkart_Rating,Flipkart_ProductLink,Flipkart_ImageLink,Snapdeal_Name,Snapdeal_Synonyms,Snapdeal_SalesPrice,Snapdeal_OriginalPrice,Snapdeal_Rating,Snapdeal_ProductLink,Snapdeal_ImageLink,Snapdeal_Availability
"Samsung Galaxy Z Flip (Black, 8GB RAM, 256GB Storage) Without Offer","['Samsung Galaxy Z Flip ', 'Samsung Galaxy Z Flip Black', 'Samsung Galaxy Z Flip  8GB RAM']",79900,88900,Available,3.6,https://www.amazon.co.in/Samsung-Galaxy-Black-Storage-Without/dp/B084456GJB/ref=sr_1_1624?dchild=1&keywords=mobile&qid=1624269028&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1624,https://m.media-amazon.com/images/I/71SyO27jEjL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"Vivo V15 Pro (Ruby Red, 8GB RAM, 128GB Storage)","['Vivo V15 Pro ', 'Vivo V15 Pro Ruby Red', 'Vivo V15 Pro  8GB RAM']",Unavailable,Unavailable,Unavailable,4.3,https://www.amazon.co.in/Vivo-Storage-Additional-Exchange-Offers/dp/B07RKXBRM9/ref=sr_1_1625?dchild=1&keywords=mobile&qid=1624269028&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1625,https://m.media-amazon.com/images/I/61WFEAE5aKL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"Vivo X50 Pro (Alpha Grey, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers","['Vivo X50 Pro ', 'Vivo X50 Pro Alpha Grey', 'Vivo X50 Pro  8GB RAM']",49990,54990,Available,4.5,https://www.amazon.co.in/Vivo-Storage-Additional-Exchange-Offers/dp/B089MRYGSV/ref=sr_1_1626?dchild=1&keywords=mobile&qid=1624269028&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1626,https://m.media-amazon.com/images/I/71tBQRJKdWL._AC_UY218_.jpg,,,,,,,,,,,,,,,
Intex Killer+ (Black),"['Intex Killer+ ', 'Intex Killer+  Black']",Unavailable,Unavailable,Unavailable,2.7,https://www.amazon.co.in/Intex-Killer-Black/dp/B01LZN0F69/ref=sr_1_1627?dchild=1&keywords=mobile&qid=1624269028&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1627,https://m.media-amazon.com/images/I/412k70xhozL._AC_UY218_.jpg,,,,,,,,,,,,,,,
New Apple iPhone 12 Pro Max (128GB) - Gold with Apple Clear Case with Magsafe (for iPhone 12 Pro Max) and Apple 20W USB-C Power Adapter,"['Apple iPhone 12 Pro Max ', 'Apple iPhone 12 Pro Max  128GB']",132799,136700.00,Available,,https://www.amazon.co.in/New-Apple-iPhone-Pro-128GB/dp/B0971TDR3Q/ref=sr_1_1628?dchild=1&keywords=mobile&qid=1624269028&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1628,https://m.media-amazon.com/images/I/41SjMXhsNxS._AC_UY218_.jpg,,,,,,,,,,,,,,,
"Vivo Y20 (Obsidian Black, 6GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers + vivo Color Wired Earphones with Mic and 3.5mm Jack (Black)","['Vivo Y20 ', 'Vivo Y20 Obsidian Black', 'Vivo Y20  6GB RAM']",14689,18689.00,Available,4.3,https://www.amazon.co.in/Vivo-Obsidian-Additional-Exchange-Earphones/dp/B08TB5G3BZ/ref=sr_1_1629?dchild=1&keywords=mobile&qid=1624269028&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1629,https://m.media-amazon.com/images/I/71S2h90MDUL._AC_UY218_.jpg,"ViVO Y20G (Obsidian Black, 64 GB)",ViVO Y20G | ViVO Y20G Obsidian Black | ViVO Y20G  64 GB,12990.0,16990,4.3,https://www.flipkart.com/vivo-y20g-obsidian-black-64-gb/p/itm4f2cd46459e6c?pid=MOBFZX2GHX8AYHFT&lid=LSTMOBFZX2GHX8AYHFTSNCQDT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_155&otracker=browse&fm=organic&iid=52dd46e8-e057-4a6b-9e7d-3d1524a82003.MOBFZX2GHX8AYHFT.SEARCH&ppt=None&ppn=None&ssid=sh2ukp70000000001624017382399,https://rukminim1.flixcart.com/image/312/312/kksmikw0/mobile/x/e/g/y20g-v2037-vivo-original-imagy2ht5qrgn3zx.jpeg?q=70,,,,,,,,
"Micromax Dual 5 E4820 (Champagne, 128GB)","['Micromax Dual 5 E4820 ', 'Micromax Dual 5 E4820 Champagne', 'Micromax Dual 5 E4820  128GB']",Unavailable,Unavailable,Unavailable,3.7,https://www.amazon.co.in/Micromax-Dual-E4820-Champagne-128GB/dp/B0719Q56S6/ref=sr_1_1630?dchild=1&keywords=mobile&qid=1624269028&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1630,https://m.media-amazon.com/images/I/61NVC8A8OuL._AC_UY218_.jpg,,,,,,,,,,,,,,,
Intex Eco Music (Black),"['Intex Eco Music ', 'Intex Eco Music  Black']",Unavailable,Unavailable,Unavailable,3.4,https://www.amazon.co.in/Intex-Eco-Music-Black/dp/B076DDVVFF/ref=sr_1_1631?dchild=1&keywords=mobile&qid=1624269028&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1631,https://m.media-amazon.com/images/I/31-z33eiRTL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"(Renewed) Micromax X388 Blue , Dual Sim","['MicromaxX388 Blue ', 'Micromax Dual Si']",1299,2000,Available,1.0,https://www.amazon.co.in/Renewed-Micromax-X388-Blue-Dual/dp/B08NCCZMMF/ref=sr_1_1632?dchild=1&keywords=mobile&qid=1624269028&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1632,https://m.media-amazon.com/images/I/51sk43iL2ZL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"Samsung Galaxy A71 (Prism Crush Silver, 8GB RAM, 128GB Storage) Without Offer","['Samsung Galaxy A71 ', 'Samsung Galaxy A71 Prism Crush Silver', 'Samsung Galaxy A71  8GB RAM']",Unavailable,Unavailable,Unavailable,4.4,https://www.amazon.co.in/Samsung-Galaxy-Silver-Storage-Without/dp/B07XF4ZWWR/ref=sr_1_1637?dchild=1&keywords=mobile&qid=1624269033&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1637,https://m.media-amazon.com/images/I/717tV8nctRL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"I KALL Smart Series K18+ (2.4 Inch Display, 2500 mAh Battery, Fast Charging, Vibration, King Voice) (Coffee)","['I KALL Smart Series K18+ ', 'I KALL Smart Series K18+ 2.4 Inch Display', 'I KALL Smart Series K18+  2500 mAh Battery']",1399,1499,Available,1.0,https://www.amazon.co.in/K18-Display-Battery-Charging-Vibration/dp/B08WWKX2H3/ref=sr_1_1638?dchild=1&keywords=mobile&qid=1624269033&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1638,https://m.media-amazon.com/images/I/51XwsdHql-L._AC_UY218_.jpg,,,,,,,,,,,,,,,
"(Renewed) Mi 10 (Coral Green, 8GB RAM, 128GB Storage) - 108MP Quad Camera, SD 865 Processor, 5G Ready","['MiCoral Green', 'Mi 8GB RAM']",38299,54999,Available,3.5,https://www.amazon.co.in/Renewed-Mi-Coral-Green-Storage/dp/B08C9PFYXH/ref=sr_1_1639?dchild=1&keywords=mobile&qid=1624269033&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1639,https://m.media-amazon.com/images/I/71f8Mcyy44L._AC_UY218_.jpg,,,,,,,,,,,,,,,
"Samsung Galaxy S21 Plus 5G (Phantom Silver, 8GB, 256GB Storage) + Galaxy Buds Pro @990","['Samsung Galaxy S21 Plus 5G ', 'Samsung Galaxy S21 Plus 5G Phantom Silver', 'Samsung Galaxy S21 Plus 5G  8GB']",75999,104999,Available,4.2,https://www.amazon.co.in/Samsung-Galaxy-Phantom-Silver-Storage/dp/B08LRG23V3/ref=sr_1_1640?dchild=1&keywords=mobile&qid=1624269033&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1640,https://m.media-amazon.com/images/I/91n+PwrHAEL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"(Renewed) Mi 10T Pro 5G (Cosmic Black, 8GB RAM, 128GB Storage)","['MiCosmic Black', 'Mi 8GB RAM']",30699,47999,Available,4.0,https://www.amazon.co.in/Renewed-Mi-10T-Cosmic-Storage/dp/B08X7FXQBW/ref=sr_1_1641?dchild=1&keywords=mobile&qid=1624269033&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1641,https://m.media-amazon.com/images/I/517l1nihCiL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"Samsung Galaxy S21 Plus 5G (Phantom Black, 8GB, 256GB Storage) + Galaxy Buds Pro @990","['Samsung Galaxy S21 Plus 5G ', 'Samsung Galaxy S21 Plus 5G Phantom Black', 'Samsung Galaxy S21 Plus 5G  8GB']",75999,104999,Available,4.2,https://www.amazon.co.in/Samsung-Galaxy-Phantom-Storage-Active/dp/B08LRCCF22/ref=sr_1_1642?dchild=1&keywords=mobile&qid=1624269033&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1642,https://m.media-amazon.com/images/I/91SG7i7VqaL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"(Renewed) OPPO Reno3 Pro (Sky White, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","['OPPOSky White', 'OPPO 8GB RAM']",24998,32990,Available,3.1,https://www.amazon.co.in/Renewed-Storage-Additional-Exchange-Offers/dp/B085TNPWYL/ref=sr_1_1643?dchild=1&keywords=mobile&qid=1624269033&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1643,https://m.media-amazon.com/images/I/81ZkTaaFgFL._AC_UY218_.jpg,,,,,,,,,,,,,,,
New Apple iPhone 12 Pro Max (128GB) - Pacific Blue,"['Apple iPhone 12 Pro Max ', 'Apple iPhone 12 Pro Max  128GB']",124700,129900,Available,4.6,https://www.amazon.co.in/New-Apple-iPhone-Pro-128GB/dp/B08L5VZKWT/ref=sr_1_1644?dchild=1&keywords=mobile&qid=1624269033&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1644,https://m.media-amazon.com/images/I/71MHTD3uL4L._AC_UY218_.jpg,,,,,,,,,,,,,,,
"IKALL K44 (Dual Sim, Blue)","['IKALL K44 ', 'IKALL K44 Dual Sim', 'IKALL K44  Blue']",669,999,Available,3.1,https://www.amazon.co.in/IKALL-K44-Dual-Sim-Blue/dp/B08KT3JBP5/ref=sr_1_1645?dchild=1&keywords=mobile&qid=1624269033&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1645,https://m.media-amazon.com/images/I/51qZb60LhVL._AC_UY218_.jpg,,,,,,,,,,,,,,,
Apple iPhone 11 Pro Max (256GB) - Midnight Green,"['Apple iPhone 11 Pro Max ', 'Apple iPhone 11 Pro Max  256GB']",94900,123900,Available,4.5,https://www.amazon.co.in/Apple-iPhone-Pro-Max-256GB/dp/B07XVMDRZW/ref=sr_1_1646?dchild=1&keywords=mobile&qid=1624269033&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1646,https://m.media-amazon.com/images/I/61ers6OzvUL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"Samsung Galaxy Note 20 Ultra 5G with Snapdragon 865+ (Mystic Bronze, 12GB RAM, 512GB Storage)","['Samsung Galaxy Note 20 Ultra 5G with Snapdragon 865+ ', 'Samsung Galaxy Note 20 Ultra 5G with Snapdragon 865+ Mystic Bronze', 'Samsung Galaxy Note 20 Ultra 5G with Snapdragon 865+  12GB RAM']",115990,119990,Available,4.1,https://www.amazon.co.in/Samsung-Galaxy-Snapdragon-Mystic-Storage/dp/B08VMX91GC/ref=sr_1_1647?dchild=1&keywords=mobile&qid=1624269033&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1647,https://m.media-amazon.com/images/I/71963+f46DL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"Samsung Galaxy S21 Plus 5G (Phantom Black, 8GB RAM, 128GB Storage) + Galaxy Buds Pro @990","['Samsung Galaxy S21 Plus 5G ', 'Samsung Galaxy S21 Plus 5G Phantom Black', 'Samsung Galaxy S21 Plus 5G  8GB RAM']",71999,100999,Available,4.2,https://www.amazon.co.in/Samsung-Galaxy-Phantom-Storage-Active/dp/B08LRDHLQF/ref=sr_1_1648?dchild=1&keywords=mobile&qid=1624269033&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1648,https://m.media-amazon.com/images/I/91SG7i7VqaL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"Vivo S1 Pro (Jazzy Blue, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","['Vivo S1 Pro ', 'Vivo S1 Pro Jazzy Blue', 'Vivo S1 Pro  8GB RAM']",Unavailable,Unavailable,Unavailable,5.0,https://www.amazon.co.in/Vivo-Storage-Additional-Exchange-Offers/dp/B07T4N4XHY/ref=sr_1_1649?dchild=1&keywords=mobile&qid=1624269033&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1649,https://m.media-amazon.com/images/I/51PW9nbqYNL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"I KALL K33 Keypad Premium Multimedia Mobile (Red, 2.4 Inch)","['I KALL K33 Keypad Premium Multimedia Mobile ', 'I KALL K33 Keypad Premium Multimedia Mobile Red', 'I KALL K33 Keypad Premium Multimedia Mobile  2.4 Inch']",799,1299,Available,,https://www.amazon.co.in/KALL-Keypad-Premium-Multimedia-Mobile/dp/B08XXWZL8M/ref=sr_1_1650?dchild=1&keywords=mobile&qid=1624269033&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1650,https://m.media-amazon.com/images/I/71BZY-QL3OL._AC_UY218_.jpg,,,,,,,,,,,,,,,
Vivo Y66 (Matte Black),"['Vivo Y66 ', 'Vivo Y66  Matte Black']",Unavailable,Unavailable,Unavailable,4.1,https://www.amazon.co.in/Vivo-Y66-Matte-Black-RAM/dp/B06XR9QTGB/ref=sr_1_1651?dchild=1&keywords=mobile&qid=1624269033&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1651,https://m.media-amazon.com/images/I/61NwFzrNeAL._AC_UY218_.jpg,,,,,,,,,,,,,,,
Gionee S6 Pro (Rose Gold),"['Gionee S6 Pro ', 'Gionee S6 Pro  Rose Gold']",Unavailable,Unavailable,Unavailable,3.5,https://www.amazon.co.in/Gionee-S6-Pro-Rose-Gold/dp/B01LY1DP13/ref=sr_1_1652?dchild=1&keywords=mobile&qid=1624269033&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1652,https://m.media-amazon.com/images/I/81SSXmyZojL._AC_UY218_.jpg,,,,,,,,,,,,,,,
New Apple iPhone 12 (64GB) - Black,"['Apple iPhone 12 ', 'Apple iPhone 12  64GB']",71900,79900,Available,4.6,https://www.amazon.co.in/New-Apple-iPhone-12-64GB/dp/B08L5T3S7T/ref=sr_1_1653?dchild=1&keywords=mobile&qid=1624269033&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-1653,https://m.media-amazon.com/images/I/71fVoqRC0wL._AC_UY218_.jpg,"APPLE iPhone 12 (Blue, 64 GB)",APPLE iPhone 12 | APPLE iPhone 12 Blue | APPLE iPhone 12  64 GB,77900.0,79900,4.6,https://www.flipkart.com/apple-iphone-12-blue-64-gb/p/itm5778ad0d0d255?pid=MOBFWBYZ8DNJNY7N&lid=LSTMOBFWBYZ8DNJNY7NOXBUPN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_855&otracker=browse&fm=organic&iid=a6248eee-ef51-4cb1-8fff-322ba3b133a3.MOBFWBYZ8DNJNY7N.SEARCH&ppt=None&ppn=None&ssid=jhyllz9xe80000001624018179781,https://rukminim1.flixcart.com/image/312/312/kg8avm80/mobile/y/7/n/apple-iphone-12-dummyapplefsn-original-imafwg8dqq7z8cgh.jpeg?q=70,,,,,,,,
